FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
25_300_3021_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e,0.212318534,2023,20/06/2023,1.1
25_300_3021_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CO2 per unit,0.21164,2023,20/06/2023,1.1
25_300_3021_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CH4 per unit,0.0003584,2023,20/06/2023,1.1
25_300_3021_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of N2O per unit,0.000320134,2023,20/06/2023,1.1
25_300_3022_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e,0.182641278,2023,20/06/2023,1.1
25_300_3022_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CO2 per unit,0.1812,2023,20/06/2023,1.1
25_300_3022_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CH4 per unit,0.0000896,2023,20/06/2023,1.1
25_300_3022_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of N2O per unit,0.001351678,2023,20/06/2023,1.1
25_300_3023_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.088861797,2023,20/06/2023,1.1
25_300_3023_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.08815,2023,20/06/2023,1.1
25_300_3023_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.0003472,2023,20/06/2023,1.1
25_300_3023_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.000364597,2023,20/06/2023,1.1
25_300_3024_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.050066256,2023,20/06/2023,1.1
25_300_3024_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.04956,2023,20/06/2023,1.1
25_300_3024_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0002128,2023,20/06/2023,1.1
25_300_3024_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.000293456,2023,20/06/2023,1.1
25_300_3020_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.278585663,2023,20/06/2023,1.1
25_300_3020_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CO2 per unit,0.27588,2023,20/06/2023,1.1
25_300_3020_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
25_300_3020_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of N2O per unit,0.002694463,2023,20/06/2023,1.1
25_300_3021_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.341686972,2023,20/06/2023,1.1
25_300_3021_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CO2 per unit,0.3406,2023,20/06/2023,1.1
25_300_3021_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CH4 per unit,0.0005712,2023,20/06/2023,1.1
25_300_3021_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of N2O per unit,0.000515772,2023,20/06/2023,1.1
25_300_3022_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.293934291,2023,20/06/2023,1.1
25_300_3022_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CO2 per unit,0.29161,2023,20/06/2023,1.1
25_300_3022_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CH4 per unit,0.0001456,2023,20/06/2023,1.1
25_300_3022_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of N2O per unit,0.002178691,2023,20/06/2023,1.1
25_300_3023_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.143005713,2023,20/06/2023,1.1
25_300_3023_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.14187,2023,20/06/2023,1.1
25_300_3023_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0005488,2023,20/06/2023,1.1
25_300_3023_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.000586913,2023,20/06/2023,1.1
25_300_3024_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.080578509,2023,20/06/2023,1.1
25_300_3024_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.07976,2023,20/06/2023,1.1
25_300_3024_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0003472,2023,20/06/2023,1.1
25_300_3024_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.000471309,2023,20/06/2023,1.1
25_300_3025_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.211196449,2023,20/06/2023,1.1
25_300_3025_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CO2 per unit,0.20952,2023,20/06/2023,1.1
25_300_3025_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CH4 per unit,4.64E-06,2023,20/06/2023,1.1
25_300_3025_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of N2O per unit,0.001671812,2023,20/06/2023,1.1
25_300_3026_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.318088534,2023,20/06/2023,1.1
25_300_3026_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CO2 per unit,0.31741,2023,20/06/2023,1.1
25_300_3026_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CH4 per unit,0.0003584,2023,20/06/2023,1.1
25_300_3026_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of N2O per unit,0.000320134,2023,20/06/2023,1.1
25_300_3027_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.259869544,2023,20/06/2023,1.1
25_300_3027_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CO2 per unit,0.25867,2023,20/06/2023,1.1
25_300_3027_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CH4 per unit,0.000168,2023,20/06/2023,1.1
25_300_3027_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of N2O per unit,0.001031544,2023,20/06/2023,1.1
25_300_3028_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.115139275,2023,20/06/2023,1.1
25_300_3028_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.1143,2023,20/06/2023,1.1
25_300_3028_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.000448,2023,20/06/2023,1.1
25_300_3028_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.000391275,2023,20/06/2023,1.1
25_300_3029_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.058373212,2023,20/06/2023,1.1
25_300_3029_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.05778,2023,20/06/2023,1.1
25_300_3029_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0002464,2023,20/06/2023,1.1
25_300_3029_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.000346812,2023,20/06/2023,1.1
25_300_3025_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.339895663,2023,20/06/2023,1.1
25_300_3025_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CO2 per unit,0.33719,2023,20/06/2023,1.1
25_300_3025_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
25_300_3025_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of N2O per unit,0.002694463,2023,20/06/2023,1.1
25_300_3026_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.511896972,2023,20/06/2023,1.1
25_300_3026_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CO2 per unit,0.51081,2023,20/06/2023,1.1
25_300_3026_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CH4 per unit,0.0005712,2023,20/06/2023,1.1
25_300_3026_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of N2O per unit,0.000515772,2023,20/06/2023,1.1
25_300_3027_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.418222919,2023,20/06/2023,1.1
25_300_3027_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CO2 per unit,0.41628,2023,20/06/2023,1.1
25_300_3027_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CH4 per unit,0.00028,2023,20/06/2023,1.1
25_300_3027_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of N2O per unit,0.001662919,2023,20/06/2023,1.1
25_300_3028_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.185288176,2023,20/06/2023,1.1
25_300_3028_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.18394,2023,20/06/2023,1.1
25_300_3028_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0007168,2023,20/06/2023,1.1
25_300_3028_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.000631376,2023,20/06/2023,1.1
25_300_3029_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.093944542,2023,20/06/2023,1.1
25_300_3029_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.09299,2023,20/06/2023,1.1
25_300_3029_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0004032,2023,20/06/2023,1.1
25_300_3029_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.000551342,2023,20/06/2023,1.1
25_300_3030_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e,0.169436449,2023,20/06/2023,1.1
25_300_3030_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CO2 per unit,0.16776,2023,20/06/2023,1.1
25_300_3030_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CH4 per unit,4.64E-06,2023,20/06/2023,1.1
25_300_3030_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of N2O per unit,0.001671812,2023,20/06/2023,1.1
25_300_3031_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e,0.237158534,2023,20/06/2023,1.1
25_300_3031_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CO2 per unit,0.23648,2023,20/06/2023,1.1
25_300_3031_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CH4 per unit,0.0003584,2023,20/06/2023,1.1
25_300_3031_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of N2O per unit,0.000320134,2023,20/06/2023,1.1
25_300_3032_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e,0.226165957,2023,20/06/2023,1.1
25_300_3032_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CO2 per unit,0.22533,2023,20/06/2023,1.1
25_300_3032_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CH4 per unit,0.0003024,2023,20/06/2023,1.1
25_300_3032_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of N2O per unit,0.000533557,2023,20/06/2023,1.1
25_300_3033_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.099669642,2023,20/06/2023,1.1
25_300_3033_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.099,2023,20/06/2023,1.1
25_300_3033_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.0003584,2023,20/06/2023,1.1
25_300_3033_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.000311242,2023,20/06/2023,1.1
25_300_3034_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.083480446,2023,20/06/2023,1.1
25_300_3034_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.08274,2023,20/06/2023,1.1
25_300_3034_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.0003136,2023,20/06/2023,1.1
25_300_3034_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.000426846,2023,20/06/2023,1.1
25_300_3030_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.272685663,2023,20/06/2023,1.1
25_300_3030_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CO2 per unit,0.26998,2023,20/06/2023,1.1
25_300_3030_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CH4 per unit,0.0000112,2023,20/06/2023,1.1
25_300_3030_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of N2O per unit,0.002694463,2023,20/06/2023,1.1
25_300_3031_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.381656972,2023,20/06/2023,1.1
